Date,Day of week,Month,Hour,Temperature,Aniket_Thopte
13-Nov-06,13,11,21,57.68,1227257.866
13-Nov-06,13,11,22,56.92,1170022.268
13-Nov-06,13,11,23,56.36,1069401.38
13-Nov-06,13,11,24,55.28,952883.2028
14-Nov-06,14,11,1,53.92,866633.7928
14-Nov-06,14,11,2,53.04,816305.7515
14-Nov-06,14,11,3,51.6,816387.934
14-Nov-06,14,11,4,50.72,850068.9166
14-Nov-06,14,11,5,49.12,954214.1464
14-Nov-06,14,11,6,47.96,1089614.108
14-Nov-06,14,11,7,48,1233045.873
14-Nov-06,14,11,8,51.52,1282109.386
14-Nov-06,14,11,9,58.12,1188539.935
14-Nov-06,14,11,10,64.48,1109120.253
14-Nov-06,14,11,11,68.68,1070927.093
14-Nov-06,14,11,12,71.56,1074932.748
14-Nov-06,14,11,13,73.12,1090054.596
14-Nov-06,14,11,14,74.56,1126034.62
14-Nov-06,14,11,15,75.04,1154911.547
14-Nov-06,14,11,16,74.52,1189835.705
14-Nov-06,14,11,17,72,1207560.335
14-Nov-06,14,11,18,65.84,1184617.75
14-Nov-06,14,11,19,62.56,1253379.462
14-Nov-06,14,11,20,60.72,1265964.791
14-Nov-06,14,11,21,58.8,1223435.393
14-Nov-06,14,11,22,57.68,1166500.258
14-Nov-06,14,11,23,56.8,1068393.261
14-Nov-06,14,11,24,55.2,962227.2104
15-Nov-06,15,11,1,55.6,842817.8842
15-Nov-06,15,11,2,54.88,788934.4339
15-Nov-06,15,11,3,54.6,761917.106
15-Nov-06,15,11,4,55.2,756131.5304
15-Nov-06,15,11,5,54.56,810932.647
15-Nov-06,15,11,6,55,882557.509
15-Nov-06,15,11,7,55.64,1018718.197
15-Nov-06,15,11,8,59.96,1104490.954
15-Nov-06,15,11,9,66.92,1068081.203
15-Nov-06,15,11,10,72.92,1102626.283
15-Nov-06,15,11,11,76.96,1201422.393
15-Nov-06,15,11,12,78.96,1282402.451
15-Nov-06,15,11,13,80.04,1345106.167
15-Nov-06,15,11,14,81.04,1412826.933
15-Nov-06,15,11,15,80.64,1416867.236
15-Nov-06,15,11,16,80.12,1444745.366
15-Nov-06,15,11,17,78.72,1479056.028
15-Nov-06,15,11,18,76.36,1487901.938
15-Nov-06,15,11,19,75.16,1549103.024
15-Nov-06,15,11,20,73.96,1576044.729
15-Nov-06,15,11,21,73.6,1566762.253
15-Nov-06,15,11,22,73,1417518.821
15-Nov-06,15,11,23,73,1254354.985
15-Nov-06,15,11,24,72.56,1032042.052
16-Nov-06,16,11,1,71.28,886163.5486
16-Nov-06,16,11,2,70.8,820009.5442
16-Nov-06,16,11,3,70,771293.9068
16-Nov-06,16,11,4,69.76,747974.1194
16-Nov-06,16,11,5,69.64,760749.92
16-Nov-06,16,11,6,69.2,822802.8645
16-Nov-06,16,11,7,68.32,943889.5839
16-Nov-06,16,11,8,67.6,1026850.627
16-Nov-06,16,11,9,67.64,1068637.385
16-Nov-06,16,11,10,67.8,1091796.924
16-Nov-06,16,11,11,68.68,1090026.427
16-Nov-06,16,11,12,69.32,1068030.879
16-Nov-06,16,11,13,69.84,1034856.249
16-Nov-06,16,11,14,69.96,1004409.39
16-Nov-06,16,11,15,70.04,1008706.542
16-Nov-06,16,11,16,69.36,1042965.387
16-Nov-06,16,11,17,67.2,1086890.082
16-Nov-06,16,11,18,64.68,1167608.485
16-Nov-06,16,11,19,62.4,1256142.307
16-Nov-06,16,11,20,60.88,1277178.928
16-Nov-06,16,11,21,59.68,1233791.98
16-Nov-06,16,11,22,58.44,1179229.826
16-Nov-06,16,11,23,57.32,1085472.705
16-Nov-06,16,11,24,56,973649.8185
17-Nov-06,17,11,1,54.48,885149.8977
17-Nov-06,17,11,2,53.32,839321.797
17-Nov-06,17,11,3,52.04,836430.3977
17-Nov-06,17,11,4,50.84,880466.5391
17-Nov-06,17,11,5,49.84,968418.2496
17-Nov-06,17,11,6,48.68,1106283.983
17-Nov-06,17,11,7,47.68,1294780.168
17-Nov-06,17,11,8,49.84,1389635.877
17-Nov-06,17,11,9,53.04,1364165.517
17-Nov-06,17,11,10,56.24,1290180.923
17-Nov-06,17,11,11,58.36,1241556.304
17-Nov-06,17,11,12,61,1153544.02
17-Nov-06,17,11,13,63.08,1058967.191
17-Nov-06,17,11,14,64.56,1006018.518
17-Nov-06,17,11,15,65.12,995530.9494
17-Nov-06,17,11,16,64.88,1017793.652
17-Nov-06,17,11,17,63.2,1086071.949
17-Nov-06,17,11,18,58.28,1232523.888
17-Nov-06,17,11,19,55.24,1353259.441
17-Nov-06,17,11,20,53.28,1372666.433
17-Nov-06,17,11,21,51.48,1393153.454
17-Nov-06,17,11,22,50.16,1369015.848
17-Nov-06,17,11,23,49.2,1299940.901
17-Nov-06,17,11,24,48.6,1192204.776
18-Nov-06,18,11,1,47.32,1103001.519
18-Nov-06,18,11,2,46.48,1059259.495
18-Nov-06,18,11,3,45.88,1057278.072
18-Nov-06,18,11,4,45.4,1104703.565
18-Nov-06,18,11,5,44.48,1219580.366
18-Nov-06,18,11,6,43.72,1358282.038
18-Nov-06,18,11,7,43.4,1510187.344
18-Nov-06,18,11,8,45.52,1584108.943
18-Nov-06,18,11,9,51.56,1438724.969
18-Nov-06,18,11,10,56.64,1301501.016
18-Nov-06,18,11,11,60,1240703.588
18-Nov-06,18,11,12,62.6,1148170.996
18-Nov-06,18,11,13,64.4,1067825.379
18-Nov-06,18,11,14,65.56,1022154.144
18-Nov-06,18,11,15,65.72,1005537.445
18-Nov-06,18,11,16,65.48,1019989.586
18-Nov-06,18,11,17,63.56,1083009.571
18-Nov-06,18,11,18,57.6,1252098.554
18-Nov-06,18,11,19,53.88,1371610.353
18-Nov-06,18,11,20,50.88,1426919.445
18-Nov-06,18,11,21,49.56,1462417.192
18-Nov-06,18,11,22,48.16,1460456.369
18-Nov-06,18,11,23,46.76,1424740.845
18-Nov-06,18,11,24,45.6,1352294.702
19-Nov-06,19,11,1,44.84,1214727.584
19-Nov-06,19,11,2,43.72,1191530.037
19-Nov-06,19,11,3,43.28,1193510.007
19-Nov-06,19,11,4,43.16,1232961.652
19-Nov-06,19,11,5,42.8,1327067.459
19-Nov-06,19,11,6,41.96,1475535.907
19-Nov-06,19,11,7,41.84,1611305.951
19-Nov-06,19,11,8,44.92,1627351.398
19-Nov-06,19,11,9,52.6,1418292.875
19-Nov-06,19,11,10,58.64,1269983.674
19-Nov-06,19,11,11,62.84,1203002.527
19-Nov-06,19,11,12,65.32,1128226.589
19-Nov-06,19,11,13,66.72,1063384.913
19-Nov-06,19,11,14,67.28,1026950.544
19-Nov-06,19,11,15,67.6,1016409.727
19-Nov-06,19,11,16,66.68,1026594.814
19-Nov-06,19,11,17,64.36,1077694.514
19-Nov-06,19,11,18,59.16,1220094.625
19-Nov-06,19,11,19,55.32,1359514.007
19-Nov-06,19,11,20,53.36,1374587.038
19-Nov-06,19,11,21,51.36,1405866.748
19-Nov-06,19,11,22,50.96,1357807.287
19-Nov-06,19,11,23,50,1287971.367
19-Nov-06,19,11,24,49.08,1192854.972
20-Nov-06,20,11,1,48.2,1100037.923
20-Nov-06,20,11,2,46.84,1071535.764
20-Nov-06,20,11,3,45.92,1081677.539
20-Nov-06,20,11,4,45.12,1144735.043
20-Nov-06,20,11,5,44.12,1266288.877
20-Nov-06,20,11,6,42.96,1429541.889
20-Nov-06,20,11,7,41.72,1632658.958
20-Nov-06,20,11,8,42.48,1762665.062
20-Nov-06,20,11,9,45.92,1697675.391
20-Nov-06,20,11,10,49.68,1575234.013
20-Nov-06,20,11,11,53.56,1425587.947
20-Nov-06,20,11,12,55.96,1307572.316
20-Nov-06,20,11,13,57.52,1212591.624
20-Nov-06,20,11,14,58.08,1148529.797
20-Nov-06,20,11,15,58.4,1111172.946
20-Nov-06,20,11,16,57.16,1138777.913
20-Nov-06,20,11,17,55.12,1221157.675
20-Nov-06,20,11,18,52.08,1374769.442
20-Nov-06,20,11,19,50.04,1467123.164
20-Nov-06,20,11,20,49.16,1512140.927
20-Nov-06,20,11,21,47.92,1554870.879
20-Nov-06,20,11,22,47.16,1530003.808
20-Nov-06,20,11,23,46.76,1446538.86
20-Nov-06,20,11,24,46,1354104.833
21-Nov-06,21,11,1,45.08,1227521.978
21-Nov-06,21,11,2,44.2,1192523.864
21-Nov-06,21,11,3,43.84,1189509.564
21-Nov-06,21,11,4,43.76,1225812.807
21-Nov-06,21,11,5,43.4,1318581.756
21-Nov-06,21,11,6,43.08,1435491.617
21-Nov-06,21,11,7,42.68,1591524.452
21-Nov-06,21,11,8,43.68,1716851.402
21-Nov-06,21,11,9,46.48,1691365.516
21-Nov-06,21,11,10,49.16,1618213.413
21-Nov-06,21,11,11,51.24,1535883.025
21-Nov-06,21,11,12,53.84,1397370.373
21-Nov-06,21,11,13,55.04,1282419.484
21-Nov-06,21,11,14,55.68,1191814.353
21-Nov-06,21,11,15,55.96,1146989.894
21-Nov-06,21,11,16,54.84,1179526.957
21-Nov-06,21,11,17,53,1283893.074
21-Nov-06,21,11,18,50.52,1443082.743
21-Nov-06,21,11,19,49.04,1514255.707
21-Nov-06,21,11,20,47.96,1576133.174
21-Nov-06,21,11,21,46.96,1610975.783
21-Nov-06,21,11,22,45.4,1633801.102
21-Nov-06,21,11,23,44.96,1555954.502
21-Nov-06,21,11,24,44.24,1465415.347
22-Nov-06,22,11,1,43.8,1294562.766
22-Nov-06,22,11,2,43.64,1229826.691
22-Nov-06,22,11,3,44.08,1188473.163
22-Nov-06,22,11,4,44.24,1211822.408
22-Nov-06,22,11,5,43.68,1314461.523
22-Nov-06,22,11,6,43.6,1417828.527
22-Nov-06,22,11,7,43.64,1552452.985
22-Nov-06,22,11,8,44.64,1684901.073
22-Nov-06,22,11,9,46.92,1690324.584
22-Nov-06,22,11,10,50.92,1570468.15
22-Nov-06,22,11,11,53.52,1476475.365
22-Nov-06,22,11,12,55.72,1359798.551
22-Nov-06,22,11,13,57.16,1246189.702
22-Nov-06,22,11,14,58.08,1161623.393
22-Nov-06,22,11,15,58.28,1119479.019
22-Nov-06,22,11,16,58.56,1119043.263
22-Nov-06,22,11,17,57.32,1186497.958
22-Nov-06,22,11,18,54.12,1318206.601
22-Nov-06,22,11,19,51.44,1434761.533
22-Nov-06,22,11,20,50.04,1484358.507
22-Nov-06,22,11,21,49.4,1490866.467
22-Nov-06,22,11,22,48.84,1450107.52
22-Nov-06,22,11,23,49,1339468.861
22-Nov-06,22,11,24,48.48,1235305.119
23-Nov-06,23,11,1,47.8,1151569.447
23-Nov-06,23,11,2,47.04,1092965.787
23-Nov-06,23,11,3,46.24,1098341.976
23-Nov-06,23,11,4,44.76,1195166.903
23-Nov-06,23,11,5,43.88,1313594.264
23-Nov-06,23,11,6,43.2,1450980.515
23-Nov-06,23,11,7,42.8,1608430.875
23-Nov-06,23,11,8,45.84,1642622.197
23-Nov-06,23,11,9,52.16,1493197.045
23-Nov-06,23,11,10,57.2,1361817.801
23-Nov-06,23,11,11,60.56,1287325.83
23-Nov-06,23,11,12,62.68,1227524.58
23-Nov-06,23,11,13,64.88,1147102.298
23-Nov-06,23,11,14,65.88,1083787.53
23-Nov-06,23,11,15,66.28,1045983.3
23-Nov-06,23,11,16,65.68,1049541.284
23-Nov-06,23,11,17,63.6,1101913.485
23-Nov-06,23,11,18,58.44,1244296.435
23-Nov-06,23,11,19,54.92,1350869.111
23-Nov-06,23,11,20,53.04,1372882.609
23-Nov-06,23,11,21,51.68,1399012.142
23-Nov-06,23,11,22,50.2,1393595.584
23-Nov-06,23,11,23,48.88,1350086.671
23-Nov-06,23,11,24,47.96,1265890.357
24-Nov-06,24,11,1,47.04,1185886.236
24-Nov-06,24,11,2,46.52,1119235.398
24-Nov-06,24,11,3,46.12,1108796.964
24-Nov-06,24,11,4,45.56,1161427.463
24-Nov-06,24,11,5,44.72,1273731.914
24-Nov-06,24,11,6,45.04,1356075.419
24-Nov-06,24,11,7,45,1500525.992
24-Nov-06,24,11,8,48.44,1538547.599
24-Nov-06,24,11,9,55.68,1373740.211
24-Nov-06,24,11,10,61.88,1253893.66
24-Nov-06,24,11,11,66.4,1202148.149
24-Nov-06,24,11,12,68.88,1167257.764
24-Nov-06,24,11,13,70.4,1138987.634
24-Nov-06,24,11,14,71.6,1121215.39
24-Nov-06,24,11,15,71.2,1098596.598
24-Nov-06,24,11,16,70.6,1106351.964
24-Nov-06,24,11,17,68.52,1132761.006
24-Nov-06,24,11,18,63.84,1185064.993
24-Nov-06,24,11,19,60.84,1281627.238
24-Nov-06,24,11,20,58.52,1307442.719
24-Nov-06,24,11,21,57.4,1291653.911
24-Nov-06,24,11,22,56.84,1241731.665
24-Nov-06,24,11,23,56.28,1148735.502
24-Nov-06,24,11,24,55.48,1032564.689
25-Nov-06,25,11,1,54.6,944499.5822
25-Nov-06,25,11,2,53.72,887571.4298
25-Nov-06,25,11,3,53.52,851431.5025
25-Nov-06,25,11,4,53.04,858025.1839
25-Nov-06,25,11,5,52.88,908208.877
25-Nov-06,25,11,6,52.68,1002693.824
25-Nov-06,25,11,7,53.2,1141972.536
25-Nov-06,25,11,8,55.36,1251228.895
25-Nov-06,25,11,9,59.92,1197653.219
25-Nov-06,25,11,10,65.04,1177315.054
25-Nov-06,25,11,11,69,1150613.357
25-Nov-06,25,11,12,71.56,1132396.9
25-Nov-06,25,11,13,73.24,1124342.015
25-Nov-06,25,11,14,74,1123701.969
25-Nov-06,25,11,15,73.76,1110705.424
25-Nov-06,25,11,16,72.76,1107496.987
25-Nov-06,25,11,17,70.96,1128301.456
25-Nov-06,25,11,18,66.92,1152905.862
25-Nov-06,25,11,19,64.76,1223783.646
25-Nov-06,25,11,20,62.76,1251853.273
25-Nov-06,25,11,21,61.76,1196325.062
25-Nov-06,25,11,22,61.12,1130443.774
25-Nov-06,25,11,23,60.2,1021482.008
25-Nov-06,25,11,24,59.04,886877.67
26-Nov-06,26,11,1,57.92,784135.7998
26-Nov-06,26,11,2,56.6,733229.6463
26-Nov-06,26,11,3,56.44,697649.3746
26-Nov-06,26,11,4,56.12,702984.5179
26-Nov-06,26,11,5,55.76,742135.525
26-Nov-06,26,11,6,55.48,835024.4515
26-Nov-06,26,11,7,55.12,1008716.18
26-Nov-06,26,11,8,56.44,1151276.115
26-Nov-06,26,11,9,61.72,1104995.403
26-Nov-06,26,11,10,67.16,1115819.17
26-Nov-06,26,11,11,71,1115351.492
26-Nov-06,26,11,12,73.24,1122193.103
26-Nov-06,26,11,13,74.6,1137654.532
26-Nov-06,26,11,14,74.84,1142447.184
26-Nov-06,26,11,15,74.68,1139629.966
26-Nov-06,26,11,16,73.44,1135370.719
26-Nov-06,26,11,17,71.4,1155624.067
26-Nov-06,26,11,18,67.24,1185594.911
26-Nov-06,26,11,19,64.56,1260228.372
26-Nov-06,26,11,20,63.16,1301051.651
26-Nov-06,26,11,21,62.4,1250776.503
26-Nov-06,26,11,22,62.12,1186880.078
26-Nov-06,26,11,23,61.72,1074354.388
26-Nov-06,26,11,24,61.28,924579.8392
27-Nov-06,27,11,1,60.68,831507.4068
27-Nov-06,27,11,2,60.12,771941.6998
27-Nov-06,27,11,3,59.96,737033.5032
27-Nov-06,27,11,4,59.88,732489.7991
27-Nov-06,27,11,5,59.96,756310.179
27-Nov-06,27,11,6,60.16,814138.889
27-Nov-06,27,11,7,60.6,954893.2312
27-Nov-06,27,11,8,62,1084935.668
27-Nov-06,27,11,9,64.88,1163675.973
27-Nov-06,27,11,10,67.88,1181959.607
27-Nov-06,27,11,11,72.04,1172075.378
27-Nov-06,27,11,12,74.12,1183339.632
27-Nov-06,27,11,13,75.8,1210341.694
27-Nov-06,27,11,14,76.28,1222671.708
27-Nov-06,27,11,15,75.48,1199283.448
27-Nov-06,27,11,16,75.32,1220755.869
27-Nov-06,27,11,17,73.6,1237489.686
27-Nov-06,27,11,18,70.84,1273675.344
27-Nov-06,27,11,19,69.28,1348643.777
27-Nov-06,27,11,20,68.28,1401396.811
27-Nov-06,27,11,21,67.64,1359403.315
27-Nov-06,27,11,22,67.2,1255800.372
27-Nov-06,27,11,23,66.56,1116317.875
27-Nov-06,27,11,24,65.96,934067.2181
28-Nov-06,28,11,1,65.72,815794.771
28-Nov-06,28,11,2,65.4,751159.2678
28-Nov-06,28,11,3,65.04,712675.8736
28-Nov-06,28,11,4,64.92,702099.7876
28-Nov-06,28,11,5,65.04,722855.5645
28-Nov-06,28,11,6,65.04,793512.7592
28-Nov-06,28,11,7,65,945597.2605
28-Nov-06,28,11,8,65.88,1074797.129
28-Nov-06,28,11,9,68.8,1118591.155
28-Nov-06,28,11,10,71.92,1140608.285
28-Nov-06,28,11,11,74.72,1171636.679
28-Nov-06,28,11,12,76.36,1210961.378
28-Nov-06,28,11,13,77.32,1247634.984
28-Nov-06,28,11,14,77.84,1270418.463
28-Nov-06,28,11,15,77.56,1265038.482
28-Nov-06,28,11,16,76.6,1258985.934
28-Nov-06,28,11,17,74.08,1247428.953
28-Nov-06,28,11,18,71.68,1289148.196
28-Nov-06,28,11,19,70.48,1369581.239
28-Nov-06,28,11,20,69.72,1428129.958
28-Nov-06,28,11,21,69.28,1401640.252
28-Nov-06,28,11,22,68.44,1277885.473
28-Nov-06,28,11,23,68,1133845.394
28-Nov-06,28,11,24,67.8,944089.5333
29-Nov-06,29,11,1,67.6,825563.809
29-Nov-06,29,11,2,67.28,765529.3214
29-Nov-06,29,11,3,67.72,743735.7069
29-Nov-06,29,11,4,67.72,737707.7318
29-Nov-06,29,11,5,67.52,751928.1313
29-Nov-06,29,11,6,67.68,816003.4258
29-Nov-06,29,11,7,67.72,954658.7114
29-Nov-06,29,11,8,68.56,1059550.874
29-Nov-06,29,11,9,70.16,1107309.043
29-Nov-06,29,11,10,72.6,1135635.929
29-Nov-06,29,11,11,74.28,1171502.718
29-Nov-06,29,11,12,75.88,1210740.739
29-Nov-06,29,11,13,76.72,1242906.59
29-Nov-06,29,11,14,77.04,1248580.953
29-Nov-06,29,11,15,76.72,1237199.556
29-Nov-06,29,11,16,75.56,1225752.551
29-Nov-06,29,11,17,74.64,1261970.975
29-Nov-06,29,11,18,73,1316750.119
29-Nov-06,29,11,19,72.24,1403470.081
29-Nov-06,29,11,20,71.68,1466571.633
29-Nov-06,29,11,21,71.44,1458271.375
29-Nov-06,29,11,22,71,1328703.92
29-Nov-06,29,11,23,70.72,1173119.612
29-Nov-06,29,11,24,70.56,969178.308
30-Nov-06,30,11,1,70.28,869707.0334
30-Nov-06,30,11,2,69.84,808117.2615
30-Nov-06,30,11,3,69.76,772096.6775
30-Nov-06,30,11,4,69.4,753308.9191
30-Nov-06,30,11,5,69.48,760688.328
30-Nov-06,30,11,6,69.08,815762.4718
30-Nov-06,30,11,7,68.84,948612.0314
30-Nov-06,30,11,8,69.84,1045213.786
30-Nov-06,30,11,9,72.68,1084087.076
30-Nov-06,30,11,10,75.44,1136430.807
30-Nov-06,30,11,11,78.08,1218667.36
30-Nov-06,30,11,12,79.6,1293191.336
30-Nov-06,30,11,13,80.16,1345871.979
30-Nov-06,30,11,14,80.44,1374084.555
30-Nov-06,30,11,15,80.28,1376026.032
30-Nov-06,30,11,16,79.56,1372011.89
30-Nov-06,30,11,17,77.6,1354456.396
30-Nov-06,30,11,18,75.2,1370314.673
30-Nov-06,30,11,19,73.88,1438861.72
30-Nov-06,30,11,20,73.08,1496172.988
30-Nov-06,30,11,21,72.52,1486401.616
30-Nov-06,30,11,22,72.04,1353311.597
30-Nov-06,30,11,23,71.76,1190541.088
30-Nov-06,30,11,24,71.68,981319.4136
1-Dec-06,1,12,1,71.28,871055.7389
1-Dec-06,1,12,2,71.28,810680.7738
1-Dec-06,1,12,3,70.96,775454.3749
1-Dec-06,1,12,4,70.68,768212.1574
1-Dec-06,1,12,5,70.16,792606.6306
1-Dec-06,1,12,6,70.2,868641.9854
1-Dec-06,1,12,7,70.28,999007.2483
1-Dec-06,1,12,8,70.96,1065174.493
1-Dec-06,1,12,9,72.84,1077944.286
1-Dec-06,1,12,10,75.28,1091796.137
1-Dec-06,1,12,11,76.8,1122249.598
1-Dec-06,1,12,12,78.52,1174581.956
1-Dec-06,1,12,13,78.8,1198232.862
1-Dec-06,1,12,14,78.56,1207397.184
1-Dec-06,1,12,15,78.12,1225834.856
1-Dec-06,1,12,16,77.32,1260853.36
1-Dec-06,1,12,17,75.72,1303626.744
1-Dec-06,1,12,18,73.4,1358592.456
1-Dec-06,1,12,19,71.36,1443959.529
1-Dec-06,1,12,20,70.32,1507355.799
1-Dec-06,1,12,21,69.56,1449013.731
1-Dec-06,1,12,22,68.8,1309685.075
1-Dec-06,1,12,23,67.88,1131148.186
1-Dec-06,1,12,24,67.16,905552.2048
2-Dec-06,2,12,1,66.28,870059.4223
2-Dec-06,2,12,2,65.68,814900.6507
2-Dec-06,2,12,3,64.8,792877.3655
2-Dec-06,2,12,4,64.04,802918.6618
2-Dec-06,2,12,5,63.16,847215.9184
2-Dec-06,2,12,6,62.68,932885.8498
2-Dec-06,2,12,7,62.16,1092454.482
2-Dec-06,2,12,8,62.6,1205869.329
2-Dec-06,2,12,9,64.4,1218223.566
2-Dec-06,2,12,10,66.72,1187286.342
2-Dec-06,2,12,11,68.84,1143373.661
2-Dec-06,2,12,12,71.12,1096393.176
2-Dec-06,2,12,13,72,1066671.565
2-Dec-06,2,12,14,72,1047005.174
2-Dec-06,2,12,15,71.84,1053218.931
2-Dec-06,2,12,16,71.2,1093391.088
2-Dec-06,2,12,17,70.24,1171647.36
2-Dec-06,2,12,18,67.92,1276207.672
2-Dec-06,2,12,19,66.6,1390816.224
2-Dec-06,2,12,20,65.92,1436059.1
2-Dec-06,2,12,21,65.8,1371410.579
2-Dec-06,2,12,22,65.16,1268600.899
2-Dec-06,2,12,23,64.64,1117174.908
2-Dec-06,2,12,24,64.28,922866.4359
3-Dec-06,3,12,1,63.84,882578.4743
3-Dec-06,3,12,2,63.6,827196.4498
3-Dec-06,3,12,3,63.4,801885.0119
3-Dec-06,3,12,4,63.48,804091.0014
3-Dec-06,3,12,5,63.24,839231.0315
3-Dec-06,3,12,6,63.68,909372.7067
3-Dec-06,3,12,7,63.52,1060115.983
3-Dec-06,3,12,8,64,1167686.888
3-Dec-06,3,12,9,65.76,1183724.931
3-Dec-06,3,12,10,68.32,1156534.589
3-Dec-06,3,12,11,71.44,1116371.796
3-Dec-06,3,12,12,73.52,1099496.462
3-Dec-06,3,12,13,74.6,1094234.39
3-Dec-06,3,12,14,74.6,1087898.794
3-Dec-06,3,12,15,74.4,1101239.45
3-Dec-06,3,12,16,73.76,1141246.627
3-Dec-06,3,12,17,72.44,1207223.856
3-Dec-06,3,12,18,70.16,1298917.774
3-Dec-06,3,12,19,68.76,1412036.965
3-Dec-06,3,12,20,67.84,1463480.323
3-Dec-06,3,12,21,66.84,1390141.297
3-Dec-06,3,12,22,65.8,1276807.432
3-Dec-06,3,12,23,65.32,1122438.698
3-Dec-06,3,12,24,64.36,925877.6656
4-Dec-06,4,12,1,63.76,880198.4483
4-Dec-06,4,12,2,63.2,826461.4343
4-Dec-06,4,12,3,62.4,805049.1755
4-Dec-06,4,12,4,61.6,816690.9496
4-Dec-06,4,12,5,60.76,862286.6953
4-Dec-06,4,12,6,59.44,958466.0408
4-Dec-06,4,12,7,58.24,1135598.64
4-Dec-06,4,12,8,57.6,1307679.753
4-Dec-06,4,12,9,57.64,1396238.576
4-Dec-06,4,12,10,58.92,1401200.694
4-Dec-06,4,12,11,60.8,1329720.331
4-Dec-06,4,12,12,62.4,1235159.444
4-Dec-06,4,12,13,63.84,1138463.675
4-Dec-06,4,12,14,64.88,1068779.208
4-Dec-06,4,12,15,65.24,1046099.999
4-Dec-06,4,12,16,64.56,1081801.057
4-Dec-06,4,12,17,62.36,1197646.219
4-Dec-06,4,12,18,58.24,1369199.872
4-Dec-06,4,12,19,56.24,1469103.201
4-Dec-06,4,12,20,54.56,1483229.598
4-Dec-06,4,12,21,53.32,1485647.564
4-Dec-06,4,12,22,52.12,1442971.227
4-Dec-06,4,12,23,50.88,1368533.746
4-Dec-06,4,12,24,49.92,1267073.309
5-Dec-06,5,12,1,48.16,1242077.8
5-Dec-06,5,12,2,47.64,1188037.987
5-Dec-06,5,12,3,46.8,1198154.305
5-Dec-06,5,12,4,45.88,1269185.961
5-Dec-06,5,12,5,45.48,1361545.747
5-Dec-06,5,12,6,44.96,1488984.491
5-Dec-06,5,12,7,44.72,1641578.806
5-Dec-06,5,12,8,45.04,1802332.729
5-Dec-06,5,12,9,49.16,1708321.51
5-Dec-06,5,12,10,54.96,1499382.446
5-Dec-06,5,12,11,59.76,1366421.341
5-Dec-06,5,12,12,63.2,1223567.284
5-Dec-06,5,12,13,65.64,1116261.063
5-Dec-06,5,12,14,67.2,1052426.327
5-Dec-06,5,12,15,67.64,1037477.872
5-Dec-06,5,12,16,67.48,1072091.049
5-Dec-06,5,12,17,65.4,1171370.709
5-Dec-06,5,12,18,60.52,1331835.643
5-Dec-06,5,12,19,56.28,1475900.989
5-Dec-06,5,12,20,55,1481299.511
5-Dec-06,5,12,21,53.68,1485060.096
5-Dec-06,5,12,22,52.36,1445381.814
5-Dec-06,5,12,23,51,1373829.728
5-Dec-06,5,12,24,50,1272893.721
6-Dec-06,6,12,1,49.28,1201588.319
6-Dec-06,6,12,2,48.52,1155426.838
6-Dec-06,6,12,3,48.6,1126449.142
6-Dec-06,6,12,4,48.6,1150412.242
6-Dec-06,6,12,5,48.64,1214494.203
6-Dec-06,6,12,6,47.92,1346524.861
6-Dec-06,6,12,7,47.64,1509025.616
6-Dec-06,6,12,8,49.68,1599995.624
6-Dec-06,6,12,9,56.8,1408757.366
6-Dec-06,6,12,10,63.44,1270023.208
6-Dec-06,6,12,11,67.88,1168075.606
6-Dec-06,6,12,12,70.64,1112662.513
6-Dec-06,6,12,13,71.88,1080435.851
6-Dec-06,6,12,14,72.32,1061214.899
6-Dec-06,6,12,15,72.44,1067244.78
6-Dec-06,6,12,16,71.84,1103801.921
6-Dec-06,6,12,17,69.44,1173325.173
6-Dec-06,6,12,18,65.28,1292146.402
6-Dec-06,6,12,19,62.44,1398376.567
6-Dec-06,6,12,20,61.04,1415355.54
6-Dec-06,6,12,21,60.4,1369818.45
6-Dec-06,6,12,22,59.68,1294822.396
6-Dec-06,6,12,23,58.52,1178439.899
6-Dec-06,6,12,24,57.04,1046902.495
7-Dec-06,7,12,1,57.44,955685.2375
7-Dec-06,7,12,2,56.92,900235.4574
7-Dec-06,7,12,3,57,865446.3018
7-Dec-06,7,12,4,56.68,878088.7445
7-Dec-06,7,12,5,56.88,913323.6072
7-Dec-06,7,12,6,56.84,997489.7433
7-Dec-06,7,12,7,56.88,1154344.909
7-Dec-06,7,12,8,58.24,1278993.119
7-Dec-06,7,12,9,61,1305759.931
7-Dec-06,7,12,10,63.68,1263656.523
7-Dec-06,7,12,11,66.04,1206096.137
7-Dec-06,7,12,12,67.12,1155799.34
7-Dec-06,7,12,13,67.44,1103073.02
7-Dec-06,7,12,14,66.96,1062569.123
7-Dec-06,7,12,15,65.64,1055808.737
7-Dec-06,7,12,16,64.28,1106378.297
7-Dec-06,7,12,17,62.28,1220504.108
7-Dec-06,7,12,18,60.12,1348150.052
7-Dec-06,7,12,19,58.76,1445289.963
7-Dec-06,7,12,20,58.08,1440032.309
7-Dec-06,7,12,21,57.6,1411463.003
7-Dec-06,7,12,22,56.72,1347881.458
7-Dec-06,7,12,23,55.64,1246688.234
7-Dec-06,7,12,24,54.56,1125187.15
8-Dec-06,8,12,1,52.76,1086522.057
8-Dec-06,8,12,2,51.36,1058590.428
8-Dec-06,8,12,3,49.64,1091205.303
8-Dec-06,8,12,4,47.76,1193684.13
8-Dec-06,8,12,5,46.2,1338766.126
